ID,Htno,Subcode,Subname,Grade,Credits,
5644,18BQ1A12H1,R164212A,CYBER SECURITY,C,3,
5645,18BQ1A12H2,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),A,3,
5646,18BQ1A12H2,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
5647,18BQ1A12H2,R1642121,MANAGEMENT INFORMATION SYSTEM,B,3,
5648,18BQ1A12H2,R1642125,SEMINAR,O,2,
5649,18BQ1A12H2,R1642126,PROJECT,O,10,
5650,18BQ1A12H2,R164212A,CYBER SECURITY,B,3,
5651,18BQ1A12H3,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
5652,18BQ1A12H3,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),B,3,
5653,18BQ1A12H3,R1642121,MANAGEMENT INFORMATION SYSTEM,B,3,
5654,18BQ1A12H3,R1642125,SEMINAR,S,2,
5655,18BQ1A12H3,R1642126,PROJECT,S,10,
5656,18BQ1A12H3,R164212A,CYBER SECURITY,C,3,
5657,18BQ1A12H4,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),B,3,
5658,18BQ1A12H4,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
5659,18BQ1A12H4,R1642121,MANAGEMENT INFORMATION SYSTEM,B,3,
5660,18BQ1A12H4,R1642125,SEMINAR,A,2,
5661,18BQ1A12H4,R1642126,PROJECT,S,10,
5662,18BQ1A12H4,R164212A,CYBER SECURITY,C,3,
5663,18BQ1A12H5,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),C,3,
5664,18BQ1A12H5,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),C,3,
5665,18BQ1A12H5,R1642121,MANAGEMENT INFORMATION SYSTEM,A,3,
5666,18BQ1A12H5,R1642125,SEMINAR,S,2,
5667,18BQ1A12H5,R1642126,PROJECT,O,10,
5668,18BQ1A12H5,R164212A,CYBER SECURITY,C,3,
5669,18BQ5A0107,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,D,3,
5670,18BQ5A0107,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,A,3,
5671,18BQ5A0107,R1642013,PRESTRESSED CONCRETE,C,3,
5672,18BQ5A0107,R1642015,SEMINAR ON INTERNSHIP PROJECT,C,2,
5673,18BQ5A0107,R1642016,PROJECT,S,10,
5674,18BQ5A0107,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,C,3,
5675,18BQ5A0202,R1642021,DIGITAL CONTROL SYSTEMS,ABSENT,0,
5676,18BQ5A0404,R1642042,ELECTRONIC MEASUREMENTS AND INSTRUMENTAT,F,0,
5677,18BQ5A0424,R1642041,CELLULAR MOBILE COMMUNICATIONS,B,3,
5678,18BQ5A0424,R1642042,ELECTRONIC MEASUREMENTS AND INSTRUMENTAT,C,3,
5679,18BQ5A0424,R1642043,SATELLITE COMMUNICATIONS,D,3,
5680,18BQ5A0424,R1642045,SEMINAR,O,2,
5681,18BQ5A0424,R1642046,PROJECT,O,10,
5682,18BQ5A0424,R164204A,WIRELESS SENSORS AND NETWORKS (COMMON TO,B,3,
5683,18BQ5A0431,R1642041,CELLULAR MOBILE COMMUNICATIONS,ABSENT,0,
5684,18BQ5A0431,R1642042,ELECTRONIC MEASUREMENTS AND INSTRUMENTAT,ABSENT,0,
5685,18BQ5A0431,R1642043,SATELLITE COMMUNICATIONS,ABSENT,0,
5686,18BQ5A0431,R164204A,WIRELESS SENSORS AND NETWORKS (COMMON TO,ABSENT,0,
5687,18L11A0515,R1642051,DISTRIBUTED SYSTEMS (COMMON TO CSE  IT),D,3,
5688,18L11A0515,R1642052,MANAGEMENT SCIENCE(COMMON TO CSE  IT),D,3,
5689,18L11A0515,R1642053,MACHINE LEARNING,C,3,
5690,18L11A0515,R1642055,SEMINAR,O,2,
5691,18L11A0515,R1642056,PROJECT,O,10,
5692,18L11A0515,R164205B,ARTIFICIAL NEURAL NETWORKS(COMMON TO CSE,D,3,
5693,19BQ5A0101,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,B,3,
5694,19BQ5A0101,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,A,3,
5695,19BQ5A0101,R1642013,PRESTRESSED CONCRETE,A,3,
5696,19BQ5A0101,R1642015,SEMINAR ON INTERNSHIP PROJECT,O,2,
5697,19BQ5A0101,R1642016,PROJECT,O,10,
5698,19BQ5A0101,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,B,3,
5699,19BQ5A0102,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,C,3,
5700,19BQ5A0102,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,C,3,
5701,19BQ5A0102,R1642013,PRESTRESSED CONCRETE,S,3,
5702,19BQ5A0102,R1642015,SEMINAR ON INTERNSHIP PROJECT,O,2,
5703,19BQ5A0102,R1642016,PROJECT,O,10,
5704,19BQ5A0102,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,C,3,
5705,19BQ5A0103,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,B,3,
5706,19BQ5A0103,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,B,3,
5707,19BQ5A0103,R1642013,PRESTRESSED CONCRETE,B,3,
5708,19BQ5A0103,R1642015,SEMINAR ON INTERNSHIP PROJECT,S,2,
5709,19BQ5A0103,R1642016,PROJECT,O,10,
5710,19BQ5A0103,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,B,3,
5711,19BQ5A0104,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,C,3,
5712,19BQ5A0104,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,A,3,
5713,19BQ5A0104,R1642013,PRESTRESSED CONCRETE,B,3,
5714,19BQ5A0104,R1642015,SEMINAR ON INTERNSHIP PROJECT,S,2,
5715,19BQ5A0104,R1642016,PROJECT,O,10,
5716,19BQ5A0104,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,B,3,
5717,19BQ5A0105,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,B,3,
5718,19BQ5A0105,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,B,3,
5719,19BQ5A0105,R1642013,PRESTRESSED CONCRETE,B,3,
5720,19BQ5A0105,R1642015,SEMINAR ON INTERNSHIP PROJECT,A,2,
5721,19BQ5A0105,R1642016,PROJECT,O,10,
5722,19BQ5A0105,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,C,3,
5723,19BQ5A0106,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,B,3,
5724,19BQ5A0106,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,C,3,
5725,19BQ5A0106,R1642013,PRESTRESSED CONCRETE,A,3,
5726,19BQ5A0106,R1642015,SEMINAR ON INTERNSHIP PROJECT,S,2,
5727,19BQ5A0106,R1642016,PROJECT,S,10,
5728,19BQ5A0106,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,C,3,
5729,19BQ5A0107,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,S,3,
5730,19BQ5A0107,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,B,3,
5731,19BQ5A0107,R1642013,PRESTRESSED CONCRETE,A,3,
5732,19BQ5A0107,R1642015,SEMINAR ON INTERNSHIP PROJECT,S,2,
5733,19BQ5A0107,R1642016,PROJECT,O,10,
5734,19BQ5A0107,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,A,3,
5735,19BQ5A0110,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,C,3,
5736,19BQ5A0110,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,O,3,
5737,19BQ5A0110,R1642013,PRESTRESSED CONCRETE,A,3,
5738,19BQ5A0110,R1642015,SEMINAR ON INTERNSHIP PROJECT,S,2,
5739,19BQ5A0110,R1642016,PROJECT,S,10,
5740,19BQ5A0110,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,A,3,
5741,19BQ5A0111,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,C,3,
5742,19BQ5A0111,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,C,3,
5743,19BQ5A0111,R1642013,PRESTRESSED CONCRETE,C,3,
5744,19BQ5A0111,R1642015,SEMINAR ON INTERNSHIP PROJECT,S,2,
5745,19BQ5A0111,R1642016,PROJECT,S,10,
5746,19BQ5A0111,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,D,3,
5747,19BQ5A0112,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,B,3,
5748,19BQ5A0112,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,B,3,
5749,19BQ5A0112,R1642013,PRESTRESSED CONCRETE,S,3,
5750,19BQ5A0112,R1642015,SEMINAR ON INTERNSHIP PROJECT,O,2,
5751,19BQ5A0112,R1642016,PROJECT,S,10,
5752,19BQ5A0112,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,C,3,
5753,19BQ5A0114,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,B,3,
5754,19BQ5A0114,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,B,3,
5755,19BQ5A0114,R1642013,PRESTRESSED CONCRETE,A,3,
5756,19BQ5A0114,R1642015,SEMINAR ON INTERNSHIP PROJECT,S,2,
5757,19BQ5A0114,R1642016,PROJECT,S,10,
5758,19BQ5A0114,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,B,3,
5759,19BQ5A0115,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,C,3,
5760,19BQ5A0115,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,S,3,
5761,19BQ5A0115,R1642013,PRESTRESSED CONCRETE,S,3,
5762,19BQ5A0115,R1642015,SEMINAR ON INTERNSHIP PROJECT,O,2,
5763,19BQ5A0115,R1642016,PROJECT,O,10,
5764,19BQ5A0115,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,A,3,
5765,19BQ5A0116,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,C,3,
5766,19BQ5A0116,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,C,3,
5767,19BQ5A0116,R1642013,PRESTRESSED CONCRETE,B,3,
5768,19BQ5A0116,R1642015,SEMINAR ON INTERNSHIP PROJECT,S,2,
5769,19BQ5A0116,R1642016,PROJECT,S,10,
5770,19BQ5A0116,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,C,3,
5771,19BQ5A0117,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,B,3,
5772,19BQ5A0117,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,A,3,
5773,19BQ5A0117,R1642013,PRESTRESSED CONCRETE,A,3,
5774,19BQ5A0117,R1642015,SEMINAR ON INTERNSHIP PROJECT,S,2,
5775,19BQ5A0117,R1642016,PROJECT,S,10,
5776,19BQ5A0117,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,B,3,
5777,19BQ5A0118,R1642011,ESTIMATION SPECIFICATION AND CONTRACTS,C,3,
5778,19BQ5A0118,R1642012,CONSTRUCTION TECHNOLOGY AND MANAGEMENT,C,3,
5779,19BQ5A0118,R1642013,PRESTRESSED CONCRETE,C,3,
5780,19BQ5A0118,R1642015,SEMINAR ON INTERNSHIP PROJECT,S,2,
5781,19BQ5A0118,R1642016,PROJECT,A,10,
5782,19BQ5A0118,R164201C,SOLID AND HAZARDOUS WASTE MANAGEMENT,B,3,
5783,19BQ5A0201,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5784,19BQ5A0201,R1642022,HVDC TRANSMISSION,C,3,
5785,19BQ5A0201,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5786,19BQ5A0201,R1642025,SEMINAR,O,2,
5787,19BQ5A0201,R1642026,PROJECT,O,10,
5788,19BQ5A0201,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,A,3,
5789,19BQ5A0202,R1642021,DIGITAL CONTROL SYSTEMS,D,3,
5790,19BQ5A0202,R1642022,HVDC TRANSMISSION,B,3,
5791,19BQ5A0202,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5792,19BQ5A0202,R1642025,SEMINAR,O,2,
5793,19BQ5A0202,R1642026,PROJECT,O,10,
5794,19BQ5A0202,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,B,3,
5795,19BQ5A0203,R1642021,DIGITAL CONTROL SYSTEMS,B,3,
5796,19BQ5A0203,R1642022,HVDC TRANSMISSION,B,3,
5797,19BQ5A0203,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5798,19BQ5A0203,R1642025,SEMINAR,O,2,
5799,19BQ5A0203,R1642026,PROJECT,O,10,
5800,19BQ5A0203,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5801,19BQ5A0204,R1642021,DIGITAL CONTROL SYSTEMS,F,0,
5802,19BQ5A0204,R1642022,HVDC TRANSMISSION,C,3,
5803,19BQ5A0204,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,D,3,
5804,19BQ5A0204,R1642025,SEMINAR,O,2,
5805,19BQ5A0204,R1642026,PROJECT,O,10,
5806,19BQ5A0204,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,B,3,
5807,19BQ5A0205,R1642021,DIGITAL CONTROL SYSTEMS,A,3,
5808,19BQ5A0205,R1642022,HVDC TRANSMISSION,B,3,
5809,19BQ5A0205,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,B,3,
5810,19BQ5A0205,R1642025,SEMINAR,O,2,
5811,19BQ5A0205,R1642026,PROJECT,S,10,
5812,19BQ5A0205,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,A,3,
5813,19BQ5A0206,R1642021,DIGITAL CONTROL SYSTEMS,B,3,
5814,19BQ5A0206,R1642022,HVDC TRANSMISSION,A,3,
5815,19BQ5A0206,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,D,3,
5816,19BQ5A0206,R1642025,SEMINAR,B,2,
5817,19BQ5A0206,R1642026,PROJECT,A,10,
5818,19BQ5A0206,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5819,19BQ5A0207,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5820,19BQ5A0207,R1642022,HVDC TRANSMISSION,C,3,
5821,19BQ5A0207,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5822,19BQ5A0207,R1642025,SEMINAR,O,2,
5823,19BQ5A0207,R1642026,PROJECT,O,10,
5824,19BQ5A0207,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5825,19BQ5A0208,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5826,19BQ5A0208,R1642022,HVDC TRANSMISSION,B,3,
5827,19BQ5A0208,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,D,3,
5828,19BQ5A0208,R1642025,SEMINAR,S,2,
5829,19BQ5A0208,R1642026,PROJECT,S,10,
5830,19BQ5A0208,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5831,19BQ5A0209,R1642021,DIGITAL CONTROL SYSTEMS,B,3,
5832,19BQ5A0209,R1642022,HVDC TRANSMISSION,A,3,
5833,19BQ5A0209,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,B,3,
5834,19BQ5A0209,R1642025,SEMINAR,O,2,
5835,19BQ5A0209,R1642026,PROJECT,O,10,
5836,19BQ5A0209,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,B,3,
5837,19BQ5A0210,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5838,19BQ5A0210,R1642022,HVDC TRANSMISSION,A,3,
5839,19BQ5A0210,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,D,3,
5840,19BQ5A0210,R1642025,SEMINAR,O,2,
5841,19BQ5A0210,R1642026,PROJECT,O,10,
5842,19BQ5A0210,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,D,3,
5843,19BQ5A0211,R1642021,DIGITAL CONTROL SYSTEMS,B,3,
5844,19BQ5A0211,R1642022,HVDC TRANSMISSION,C,3,
5845,19BQ5A0211,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5846,19BQ5A0211,R1642025,SEMINAR,S,2,
5847,19BQ5A0211,R1642026,PROJECT,S,10,
5848,19BQ5A0211,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5849,19BQ5A0212,R1642021,DIGITAL CONTROL SYSTEMS,A,3,
5850,19BQ5A0212,R1642022,HVDC TRANSMISSION,B,3,
5851,19BQ5A0212,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,B,3,
5852,19BQ5A0212,R1642025,SEMINAR,B,2,
5853,19BQ5A0212,R1642026,PROJECT,S,10,
5854,19BQ5A0212,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,B,3,
5855,19BQ5A0213,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5856,19BQ5A0213,R1642022,HVDC TRANSMISSION,C,3,
5857,19BQ5A0213,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,A,3,
5858,19BQ5A0213,R1642025,SEMINAR,O,2,
5859,19BQ5A0213,R1642026,PROJECT,S,10,
5860,19BQ5A0213,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5861,19BQ5A0214,R1642021,DIGITAL CONTROL SYSTEMS,A,3,
5862,19BQ5A0214,R1642022,HVDC TRANSMISSION,A,3,
5863,19BQ5A0214,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,B,3,
5864,19BQ5A0214,R1642025,SEMINAR,B,2,
5865,19BQ5A0214,R1642026,PROJECT,O,10,
5866,19BQ5A0214,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,A,3,
5867,19BQ5A0215,R1642021,DIGITAL CONTROL SYSTEMS,B,3,
5868,19BQ5A0215,R1642022,HVDC TRANSMISSION,C,3,
5869,19BQ5A0215,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5870,19BQ5A0215,R1642025,SEMINAR,S,2,
5871,19BQ5A0215,R1642026,PROJECT,S,10,
5872,19BQ5A0215,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5873,19BQ5A0216,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5874,19BQ5A0216,R1642022,HVDC TRANSMISSION,B,3,
5875,19BQ5A0216,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5876,19BQ5A0216,R1642025,SEMINAR,S,2,
5877,19BQ5A0216,R1642026,PROJECT,O,10,
5878,19BQ5A0216,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5879,19BQ5A0217,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5880,19BQ5A0217,R1642022,HVDC TRANSMISSION,B,3,
5881,19BQ5A0217,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5882,19BQ5A0217,R1642025,SEMINAR,A,2,
5883,19BQ5A0217,R1642026,PROJECT,S,10,
5884,19BQ5A0217,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5885,19BQ5A0218,R1642021,DIGITAL CONTROL SYSTEMS,B,3,
5886,19BQ5A0218,R1642022,HVDC TRANSMISSION,B,3,
5887,19BQ5A0218,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,D,3,
5888,19BQ5A0218,R1642025,SEMINAR,B,2,
5889,19BQ5A0218,R1642026,PROJECT,S,10,
5890,19BQ5A0218,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5891,19BQ5A0219,R1642021,DIGITAL CONTROL SYSTEMS,A,3,
5892,19BQ5A0219,R1642022,HVDC TRANSMISSION,C,3,
5893,19BQ5A0219,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5894,19BQ5A0219,R1642025,SEMINAR,O,2,
5895,19BQ5A0219,R1642026,PROJECT,S,10,
5896,19BQ5A0219,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,B,3,
5897,19BQ5A0220,R1642021,DIGITAL CONTROL SYSTEMS,O,3,
5898,19BQ5A0220,R1642022,HVDC TRANSMISSION,S,3,
5899,19BQ5A0220,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,A,3,
5900,19BQ5A0220,R1642025,SEMINAR,O,2,
5901,19BQ5A0220,R1642026,PROJECT,S,10,
5902,19BQ5A0220,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,O,3,
5903,19BQ5A0221,R1642021,DIGITAL CONTROL SYSTEMS,B,3,
5904,19BQ5A0221,R1642022,HVDC TRANSMISSION,B,3,
5905,19BQ5A0221,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,B,3,
5906,19BQ5A0221,R1642025,SEMINAR,A,2,
5907,19BQ5A0221,R1642026,PROJECT,S,10,
5908,19BQ5A0221,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,B,3,
5909,19BQ5A0222,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5910,19BQ5A0222,R1642022,HVDC TRANSMISSION,ABSENT,0,
5911,19BQ5A0222,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,ABSENT,0,
5912,19BQ5A0222,R1642025,SEMINAR,A,2,
5913,19BQ5A0222,R1642026,PROJECT,S,10,
5914,19BQ5A0222,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,F,0,
5915,19BQ5A0223,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5916,19BQ5A0223,R1642022,HVDC TRANSMISSION,C,3,
5917,19BQ5A0223,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,D,3,
5918,19BQ5A0223,R1642025,SEMINAR,S,2,
5919,19BQ5A0223,R1642026,PROJECT,S,10,
5920,19BQ5A0223,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,D,3,
5921,19BQ5A0224,R1642021,DIGITAL CONTROL SYSTEMS,B,3,
5922,19BQ5A0224,R1642022,HVDC TRANSMISSION,B,3,
5923,19BQ5A0224,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,B,3,
5924,19BQ5A0224,R1642025,SEMINAR,O,2,
5925,19BQ5A0224,R1642026,PROJECT,O,10,
5926,19BQ5A0224,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,B,3,
5927,19BQ5A0225,R1642021,DIGITAL CONTROL SYSTEMS,D,3,
5928,19BQ5A0225,R1642022,HVDC TRANSMISSION,C,3,
5929,19BQ5A0225,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5930,19BQ5A0225,R1642025,SEMINAR,S,2,
5931,19BQ5A0225,R1642026,PROJECT,S,10,
5932,19BQ5A0225,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,F,0,
5933,19BQ5A0226,R1642021,DIGITAL CONTROL SYSTEMS,A,3,
5934,19BQ5A0226,R1642022,HVDC TRANSMISSION,S,3,
5935,19BQ5A0226,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,B,3,
5936,19BQ5A0226,R1642025,SEMINAR,A,2,
5937,19BQ5A0226,R1642026,PROJECT,A,10,
5938,19BQ5A0226,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,A,3,
5939,19BQ5A0227,R1642021,DIGITAL CONTROL SYSTEMS,D,3,
5940,19BQ5A0227,R1642022,HVDC TRANSMISSION,D,3,
5941,19BQ5A0227,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,D,3,
5942,19BQ5A0227,R1642025,SEMINAR,O,2,
5943,19BQ5A0227,R1642026,PROJECT,O,10,
5944,19BQ5A0227,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,D,3,
5945,19BQ5A0228,R1642021,DIGITAL CONTROL SYSTEMS,F,0,
5946,19BQ5A0228,R1642022,HVDC TRANSMISSION,B,3,
5947,19BQ5A0228,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,B,3,
5948,19BQ5A0228,R1642025,SEMINAR,O,2,
5949,19BQ5A0228,R1642026,PROJECT,O,10,
5950,19BQ5A0228,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,B,3,
5951,19BQ5A0229,R1642021,DIGITAL CONTROL SYSTEMS,B,3,
5952,19BQ5A0229,R1642022,HVDC TRANSMISSION,B,3,
5953,19BQ5A0229,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,B,3,
5954,19BQ5A0229,R1642025,SEMINAR,O,2,
5955,19BQ5A0229,R1642026,PROJECT,O,10,
5956,19BQ5A0229,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,B,3,
5957,19BQ5A0230,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5958,19BQ5A0230,R1642022,HVDC TRANSMISSION,D,3,
5959,19BQ5A0230,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5960,19BQ5A0230,R1642025,SEMINAR,A,2,
5961,19BQ5A0230,R1642026,PROJECT,A,10,
5962,19BQ5A0230,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5963,19BQ5A0231,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5964,19BQ5A0231,R1642022,HVDC TRANSMISSION,D,3,
5965,19BQ5A0231,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5966,19BQ5A0231,R1642025,SEMINAR,S,2,
5967,19BQ5A0231,R1642026,PROJECT,S,10,
5968,19BQ5A0231,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,D,3,
5969,19BQ5A0232,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5970,19BQ5A0232,R1642022,HVDC TRANSMISSION,B,3,
5971,19BQ5A0232,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,B,3,
5972,19BQ5A0232,R1642025,SEMINAR,O,2,
5973,19BQ5A0232,R1642026,PROJECT,O,10,
5974,19BQ5A0232,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,C,3,
5975,19BQ5A0233,R1642021,DIGITAL CONTROL SYSTEMS,B,3,
5976,19BQ5A0233,R1642022,HVDC TRANSMISSION,S,3,
5977,19BQ5A0233,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,A,3,
5978,19BQ5A0233,R1642025,SEMINAR,S,2,
5979,19BQ5A0233,R1642026,PROJECT,S,10,
5980,19BQ5A0233,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,B,3,
5981,19BQ5A0234,R1642021,DIGITAL CONTROL SYSTEMS,C,3,
5982,19BQ5A0234,R1642022,HVDC TRANSMISSION,C,3,
5983,19BQ5A0234,R1642023,ELECTRICAL DISTRIBUTION SYSTEMS,C,3,
5984,19BQ5A0234,R1642025,SEMINAR,B,2,
5985,19BQ5A0234,R1642026,PROJECT,B,10,
5986,19BQ5A0234,R164202B,FLEXIBLE ALTERNATING CURRENT TRANSMISSIO,F,0,
5987,19BQ5A0301,R1642031,PRODUCTION PLANNING AND CONTROL (COMMON,B,3,
5988,19BQ5A0301,R1642032,UNCONVENTIONAL MACHINING PROCESSES,C,3,
5989,19BQ5A0301,R1642033,AUTOMOBILE ENGINEERING,C,3,
5990,19BQ5A0301,R1642035,SEMINAR,O,2,
5991,19BQ5A0301,R1642036,PROJECT,O,10,
